first_name,last_name,email,city,rental_id,rental_date,return_date,payment_id,amount,rental_duration,full_name
Jeffery,Pinson,jeffery.pinson@sakilacustomer.org,Dadu,11557,2005-08-17 01:19:20,2005-08-24 02:25:20,11262,6.99,7,Jeffery Pinson
Mike,Way,mike.way@sakilacustomer.org,Valparai,11558,2005-08-17 01:19:52,2005-08-19 00:47:52,10903,0.99,2,Mike Way
Phillip,Holm,phillip.holm@sakilacustomer.org,Tama,11559,2005-08-17 01:20:26,2005-08-24 03:11:26,10438,2.99,7,Phillip Holm
Anthony,Schwab,anthony.schwab@sakilacustomer.org,Tafuna,11560,2005-08-17 01:20:30,2005-08-18 04:29:30,8670,2.99,1,Anthony Schwab
Valerie,Black,valerie.black@sakilacustomer.org,Brockton,11561,2005-08-17 01:23:09,2005-08-23 21:02:09,4079,2.99,6,Valerie Black
Kyle,Spurlock,kyle.spurlock@sakilacustomer.org,Shanwei,11562,2005-08-17 01:23:39,2005-08-26 06:16:39,11473,6.99,9,Kyle Spurlock
Stephen,Qualls,stephen.qualls@sakilacustomer.org,Dhaka,11564,2005-08-17 01:27:49,2005-08-19 22:07:49,8981,2.99,2,Stephen Qualls
Louise,Jenkins,louise.jenkins@sakilacustomer.org,Springs,11565,2005-08-17 01:28:05,2005-08-23 23:33:05,2261,5.99,6,Louise Jenkins
Mitchell,Westmoreland,mitchell.westmoreland@sakilacustomer.org,Nha Trang,11566,2005-08-17 01:28:35,2005-08-20 22:42:35,14007,0.99,3,Mitchell Westmoreland
Jimmie,Eggleston,jimmie.eggleston@sakilacustomer.org,Wroclaw,11567,2005-08-17 01:28:43,2005-08-24 20:20:43,14957,5.99,7,Jimmie Eggleston
Harold,Martino,harold.martino@sakilacustomer.org,Boa Vista,11568,2005-08-17 01:30:01,2005-08-18 22:21:01,9256,0.99,1,Harold Martino
Nathaniel,Adam,nathaniel.adam@sakilacustomer.org,Joliet,11569,2005-08-17 01:31:04,2005-08-24 03:36:04,13595,2.99,7,Nathaniel Adam
Douglas,Graf,douglas.graf@sakilacustomer.org,Mexicali,11570,2005-08-17 01:34:32,2005-08-24 05:47:32,9290,2.99,7,Douglas Graf
Ramona,Hale,ramona.hale@sakilacustomer.org,Patiala,11571,2005-08-17 01:37:51,2005-08-17 20:30:51,8036,4.99,0,Ramona Hale
Andre,Rapp,andre.rapp@sakilacustomer.org,Coquimbo,11572,2005-08-17 01:37:55,2005-08-19 06:22:55,13878,4.99,2,Andre Rapp
Jamie,Rice,jamie.rice@sakilacustomer.org,Sterling Heights,11573,2005-08-17 01:38:18,2005-08-19 05:06:18,3969,4.99,2,Jamie Rice
Olga,Jimenez,olga.jimenez@sakilacustomer.org,Ogbomosho,11574,2005-08-17 01:38:19,2005-08-18 20:30:19,7517,0.99,1,Olga Jimenez
Ronald,Weiner,ronald.weiner@sakilacustomer.org,San Felipe Del Progreso,11575,2005-08-17 01:50:26,2005-08-18 00:43:26,8644,0.99,1,Ronald Weiner
Mae,Fletcher,mae.fletcher@sakilacustomer.org,Donostia-San Sebastián,11576,2005-08-17 01:53:20,2005-08-19 00:15:20,7943,2.99,2,Mae Fletcher
Seth,Hannon,seth.hannon@sakilacustomer.org,Al-Manama,11578,2005-08-17 01:54:13,2005-08-26 02:00:13,15813,5.99,9,Seth Hannon
Gerald,Fultz,gerald.fultz@sakilacustomer.org,Satna,11579,2005-08-17 01:57:49,2005-08-22 02:42:49,9627,2.99,5,Gerald Fultz
Troy,Quigley,troy.quigley@sakilacustomer.org,Vancouver,11580,2005-08-17 01:59:07,2005-08-21 06:18:07,11761,2.99,4,Troy Quigley
Georgia,Jacobs,georgia.jacobs@sakilacustomer.org,Uttarpara-Kotrung,11581,2005-08-17 02:03:02,2005-08-24 03:53:02,6236,5.99,7,Georgia Jacobs
Walter,Perryman,walter.perryman@sakilacustomer.org,Xinxiang,11582,2005-08-17 02:03:49,2005-08-24 03:29:49,9176,3.99,7,Walter Perryman
Lonnie,Tirado,lonnie.tirado@sakilacustomer.org,Pangkal Pinang,11583,2005-08-17 02:08:13,2005-08-20 23:13:13,14590,0.99,3,Lonnie Tirado
Zachary,Hite,zachary.hite@sakilacustomer.org,Akron,11584,2005-08-17 02:13:26,2005-08-22 01:24:26,12951,1.99,5,Zachary Hite
Sherri,Rhodes,sherri.rhodes@sakilacustomer.org,Ahmadnagar,11585,2005-08-17 02:14:36,2005-08-20 07:37:36,8070,4.99,3,Sherri Rhodes
Floyd,Gandy,floyd.gandy@sakilacustomer.org,Zapopan,11586,2005-08-17 02:20:42,2005-08-26 05:01:42,12552,4.99,9,Floyd Gandy
Bertha,Ferguson,bertha.ferguson@sakilacustomer.org,Ondo,11587,2005-08-17 02:21:03,2005-08-25 21:02:03,4253,5.99,8,Bertha Ferguson
Jaime,Nettles,jaime.nettles@sakilacustomer.org,Huánuco,11588,2005-08-17 02:26:23,2005-08-22 02:32:23,15147,3.99,5,Jaime Nettles
Dwayne,Olvera,dwayne.olvera@sakilacustomer.org,Rajkot,11589,2005-08-17 02:28:22,2005-08-25 00:08:22,14863,9.99,8,Dwayne Olvera
Rick,Mattox,rick.mattox@sakilacustomer.org,Mit Ghamr,11590,2005-08-17 02:28:33,2005-08-20 03:13:33,13255,0.99,3,Rick Mattox
Jennifer,Davis,jennifer.davis@sakilacustomer.org,Laredo,11591,2005-08-17 02:29:41,2005-08-23 20:47:41,165,6.99,6,Jennifer Davis
Martin,Bales,martin.bales@sakilacustomer.org,Namibe,11592,2005-08-17 02:36:04,2005-08-19 00:31:04,10387,2.99,2,Martin Bales
Elsie,Kelley,elsie.kelley@sakilacustomer.org,Ikerre,11594,2005-08-17 02:47:02,2005-08-22 05:14:02,5379,6.99,5,Elsie Kelley
Juan,Fraley,juan.fraley@sakilacustomer.org,Tšeboksary,11595,2005-08-17 02:53:14,2005-08-26 02:05:14,9478,6.99,9,Juan Fraley
Kristina,Chambers,kristina.chambers@sakilacustomer.org,Valle De La Pascua,11596,2005-08-17 02:53:55,2005-08-26 02:19:55,7866,6.99,9,Kristina Chambers
Kay,Caldwell,kay.caldwell@sakilacustomer.org,Yantai,11597,2005-08-17 03:02:56,2005-08-26 04:47:56,7362,8.99,9,Kay Caldwell
Ronald,Weiner,ronald.weiner@sakilacustomer.org,San Felipe Del Progreso,11598,2005-08-17 03:03:07,2005-08-22 21:05:07,8645,0.99,5,Ronald Weiner
Rosa,Reynolds,rosa.reynolds@sakilacustomer.org,Lancaster,11599,2005-08-17 03:08:10,2005-08-25 05:01:10,3018,7.99,8,Rosa Reynolds
Bryan,Hardison,bryan.hardison@sakilacustomer.org,Dallas,11600,2005-08-17 03:12:04,2005-08-23 07:10:04,10828,5.99,6,Bryan Hardison
Dean,Sauer,dean.sauer@sakilacustomer.org,Johannesburg,11601,2005-08-17 03:14:47,2005-08-20 00:21:47,12739,4.99,3,Dean Sauer
Clarence,Gamez,clarence.gamez@sakilacustomer.org,Izumisano,11602,2005-08-17 03:21:19,2005-08-19 05:23:19,10613,4.99,2,Clarence Gamez
Nathan,Runyon,nathan.runyon@sakilacustomer.org,Charlotte Amalie,11603,2005-08-17 03:22:10,2005-08-18 06:48:10,11000,4.99,1,Nathan Runyon
Craig,Morrell,craig.morrell@sakilacustomer.org,Cavite,11604,2005-08-17 03:28:27,2005-08-19 05:38:27,10517,0.99,2,Craig Morrell
Jon,Wiles,jon.wiles@sakilacustomer.org,El Alto,11605,2005-08-17 03:30:57,2005-08-24 07:02:57,12297,4.99,7,Jon Wiles
Marc,Outlaw,marc.outlaw@sakilacustomer.org,Brindisi,11606,2005-08-17 03:32:43,2005-08-18 04:30:43,13452,0.99,1,Marc Outlaw
Glenda,Frazier,glenda.frazier@sakilacustomer.org,Qinhuangdao,11607,2005-08-17 03:36:06,2005-08-20 01:06:06,6557,0.99,3,Glenda Frazier
Miguel,Betancourt,miguel.betancourt@sakilacustomer.org,Erlangen,11608,2005-08-17 03:36:52,2005-08-25 07:17:52,12102,8.99,8,Miguel Betancourt
Beverly,Brooks,beverly.brooks@sakilacustomer.org,Chiayi,11609,2005-08-17 03:41:11,2005-08-25 01:30:11,1988,3.99,8,Beverly Brooks
Carole,Barnett,carole.barnett@sakilacustomer.org,Peoria,11610,2005-08-17 03:43:37,2005-08-20 22:14:37,7453,4.99,3,Carole Barnett
Karl,Seal,karl.seal@sakilacustomer.org,Cape Coral,11612,2005-08-17 03:48:51,2005-08-20 03:03:51,14170,2.99,3,Karl Seal
Ellen,Simpson,ellen.simpson@sakilacustomer.org,Poá,11613,2005-08-17 03:50:33,2005-08-25 00:37:33,3404,4.99,8,Ellen Simpson
Patricia,Johnson,patricia.johnson@sakilacustomer.org,San Bernardino,11614,2005-08-17 03:52:18,2005-08-20 07:04:18,54,2.99,3,Patricia Johnson
Troy,Quigley,troy.quigley@sakilacustomer.org,Vancouver,11615,2005-08-17 03:54:35,2005-08-23 06:54:35,11762,4.99,6,Troy Quigley
Kathleen,Adams,kathleen.adams@sakilacustomer.org,Arak,11616,2005-08-17 04:00:01,2005-08-20 23:03:01,1004,4.99,3,Kathleen Adams
Gary,Coy,gary.coy@sakilacustomer.org,Yuzhou,11617,2005-08-17 04:00:40,2005-08-18 00:36:40,8770,2.99,1,Gary Coy
Annette,Olson,annette.olson@sakilacustomer.org,Allappuzha (Alleppey),11618,2005-08-17 04:01:36,2005-08-23 01:02:36,4754,4.99,6,Annette Olson
Jeremy,Hurtado,jeremy.hurtado@sakilacustomer.org,Vitória De Santo Antão,11619,2005-08-17 04:03:26,2005-08-22 03:07:26,10141,0.99,5,Jeremy Hurtado
Brett,Cornwell,brett.cornwell@sakilacustomer.org,Siliguri (Shiliguri),11620,2005-08-17 04:06:22,2005-08-17 23:53:22,13539,0.99,0,Brett Cornwell
Natalie,Meyer,natalie.meyer@sakilacustomer.org,Aparecida De Goiânia,11621,2005-08-17 04:13:45,2005-08-26 01:00:45,5872,7.99,9,Natalie Meyer
Charlene,Alvarez,charlene.alvarez@sakilacustomer.org,Zanzibar,11622,2005-08-17 04:15:46,2005-08-24 04:48:46,5967,4.99,7,Charlene Alvarez
Cathy,Spencer,cathy.spencer@sakilacustomer.org,Kakamigahara,11623,2005-08-17 04:15:47,2005-08-19 04:11:47,4440,2.99,2,Cathy Spencer
Cory,Meehan,cory.meehan@sakilacustomer.org,Mogiljov,11624,2005-08-17 04:17:42,2005-08-18 02:46:42,14198,0.99,1,Cory Meehan
Roland,South,roland.south@sakilacustomer.org,Yingkou,11625,2005-08-17 04:18:52,2005-08-25 03:05:52,14032,2.99,8,Roland South
Nora,Herrera,nora.herrera@sakilacustomer.org,Salzburg,11626,2005-08-17 04:25:42,2005-08-23 05:46:42,7196,0.99,6,Nora Herrera
Regina,Berry,regina.berry@sakilacustomer.org,Jinchang,11627,2005-08-17 04:25:47,2005-08-26 02:54:47,4570,10.99,9,Regina Berry
Mabel,Holland,mabel.holland@sakilacustomer.org,Monywa,11628,2005-08-17 04:27:18,2005-08-25 01:12:18,6909,8.99,8,Mabel Holland
James,Gannon,james.gannon@sakilacustomer.org,Hiroshima,11629,2005-08-17 04:27:24,2005-08-26 10:25:24,8128,6.99,9,James Gannon
Theresa,Watson,theresa.watson@sakilacustomer.org,Taguig,11630,2005-08-17 04:27:46,2005-08-19 09:58:46,1957,2.99,2,Theresa Watson
Regina,Berry,regina.berry@sakilacustomer.org,Jinchang,11631,2005-08-17 04:28:56,2005-08-24 00:42:56,4571,1.99,7,Regina Berry
Nellie,Garrett,nellie.garrett@sakilacustomer.org,Shimoga,11632,2005-08-17 04:29:32,2005-08-22 03:44:32,6435,2.99,5,Nellie Garrett
Tim,Cary,tim.cary@sakilacustomer.org,Bijapur,11633,2005-08-17 04:30:09,2005-08-20 06:56:09,12637,4.99,3,Tim Cary
Terri,Vasquez,terri.vasquez@sakilacustomer.org,Blumenau,11634,2005-08-17 04:31:49,2005-08-21 02:51:49,5587,2.99,4,Terri Vasquez
Lillian,Griffin,lillian.griffin@sakilacustomer.org,Al-Ayn,11635,2005-08-17 04:33:17,2005-08-21 07:50:17,2659,5.99,4,Lillian Griffin
Brandy,Graves,brandy.graves@sakilacustomer.org,Warren,11636,2005-08-17 04:36:31,2005-08-24 00:03:31,7486,4.99,7,Brandy Graves
Felicia,Sutton,felicia.sutton@sakilacustomer.org,Korla,11637,2005-08-17 04:36:39,2005-08-18 02:17:39,7674,0.99,1,Felicia Sutton
Alicia,Mills,alicia.mills@sakilacustomer.org,Nagaon,11638,2005-08-17 04:39:09,2005-08-25 06:42:09,4146,6.99,8,Alicia Mills
Warren,Sherrod,warren.sherrod@sakilacustomer.org,Usolje-Sibirskoje,11639,2005-08-17 04:43:29,2005-08-25 01:04:29,12490,6.99,8,Warren Sherrod
Ruben,Geary,ruben.geary@sakilacustomer.org,Lublin,11640,2005-08-17 04:44:33,2005-08-21 09:29:33,13505,1.99,4,Ruben Geary
Rachel,Barnes,rachel.barnes@sakilacustomer.org,Kamakura,11641,2005-08-17 04:45:39,2005-08-20 10:38:39,2163,4.99,3,Rachel Barnes
Deborah,Walker,deborah.walker@sakilacustomer.org,Shikarpur,11642,2005-08-17 04:48:05,2005-08-18 01:53:05,679,0.99,1,Deborah Walker
Sue,Peters,sue.peters@sakilacustomer.org,Changzhou,11643,2005-08-17 04:49:35,2005-08-24 07:05:35,5348,1.99,7,Sue Peters
Barry,Lovelace,barry.lovelace@sakilacustomer.org,Kitwe,11644,2005-08-17 04:49:46,2005-08-24 08:49:46,11821,4.99,7,Barry Lovelace
Virginia,Green,virginia.green@sakilacustomer.org,Toulouse,11645,2005-08-17 04:50:56,2005-08-25 23:03:56,978,4.99,8,Virginia Green
Tiffany,Jordan,tiffany.jordan@sakilacustomer.org,Enshi,11647,2005-08-17 04:54:14,2005-08-23 04:16:14,2969,7.99,6,Tiffany Jordan
Floyd,Gandy,floyd.gandy@sakilacustomer.org,Zapopan,11648,2005-08-17 04:56:16,2005-08-26 00:53:16,12553,6.99,9,Floyd Gandy
Agnes,Bishop,agnes.bishop@sakilacustomer.org,Sambhal,11649,2005-08-17 04:59:26,2005-08-20 04:02:26,5898,2.99,3,Agnes Bishop
Jeff,East,jeff.east@sakilacustomer.org,San Felipe De Puerto Plata,11650,2005-08-17 05:00:03,2005-08-22 01:45:03,11314,4.99,5,Jeff East
Leslie,Gordon,leslie.gordon@sakilacustomer.org,Kilis,11651,2005-08-17 05:02:25,2005-08-24 08:15:25,3874,6.99,7,Leslie Gordon
Samuel,Marlow,samuel.marlow@sakilacustomer.org,Ranchi,11653,2005-08-17 05:06:10,2005-08-24 03:09:10,9680,4.99,7,Samuel Marlow
Vera,Mccoy,vera.mccoy@sakilacustomer.org,Kabul,11654,2005-08-17 05:06:19,2005-08-18 04:32:19,5915,2.99,1,Vera Mccoy
Cindy,Fisher,cindy.fisher@sakilacustomer.org,Cumaná,11655,2005-08-17 05:11:07,2005-08-26 10:18:07,3051,7.99,9,Cindy Fisher
Gloria,Cook,gloria.cook@sakilacustomer.org,Papeete,11656,2005-08-17 05:11:09,2005-08-25 07:51:09,1556,4.99,8,Gloria Cook
Melvin,Ellington,melvin.ellington@sakilacustomer.org,Laohekou,11658,2005-08-17 05:19:17,2005-08-24 07:03:17,11412,2.99,7,Melvin Ellington
Rosa,Reynolds,rosa.reynolds@sakilacustomer.org,Lancaster,11659,2005-08-17 05:20:45,2005-08-22 10:18:45,3019,4.99,5,Rosa Reynolds
Adrian,Clary,adrian.clary@sakilacustomer.org,Udine,11660,2005-08-17 05:22:42,2005-08-23 01:03:42,14132,1.99,6,Adrian Clary
Shirley,Allen,shirley.allen@sakilacustomer.org,Davao,11661,2005-08-17 05:25:57,2005-08-25 04:37:57,743,8.99,8,Shirley Allen
Samantha,Duncan,samantha.duncan@sakilacustomer.org,Matamoros,11662,2005-08-17 05:27:37,2005-08-26 09:56:37,4817,6.99,9,Samantha Duncan
Louis,Leone,louis.leone@sakilacustomer.org,Tanauan,11663,2005-08-17 05:30:19,2005-08-25 08:14:19,10111,3.99,8,Louis Leone
Don,Bone,don.bone@sakilacustomer.org,Naçala-Porto,11664,2005-08-17 05:35:52,2005-08-18 02:40:52,11683,2.99,1,Don Bone
Maxine,Silva,maxine.silva@sakilacustomer.org,Poços De Caldas,11665,2005-08-17 05:36:57,2005-08-23 01:38:57,6861,6.99,6,Maxine Silva
Jamie,Waugh,jamie.waugh@sakilacustomer.org,Kuwana,11666,2005-08-17 05:45:10,2005-08-19 06:47:10,14303,2.99,2,Jamie Waugh
Andy,Vanhorn,andy.vanhorn@sakilacustomer.org,Huejutla De Reyes,11667,2005-08-17 05:46:55,2005-08-26 08:19:55,15603,5.99,9,Andy Vanhorn
Dora,Medina,dora.medina@sakilacustomer.org,Tianjin,11668,2005-08-17 05:47:32,2005-08-20 03:11:32,6733,0.99,3,Dora Medina
Hector,Poindexter,hector.poindexter@sakilacustomer.org,Pjatigorsk,11669,2005-08-17 05:48:51,2005-08-22 01:22:51,13160,5.99,5,Hector Poindexter
Velma,Lucas,velma.lucas@sakilacustomer.org,Effon-Alaiye,11670,2005-08-17 05:48:59,2005-08-19 08:51:59,7754,0.99,2,Velma Lucas
Dennis,Gilman,dennis.gilman@sakilacustomer.org,Paarl,11671,2005-08-17 05:50:21,2005-08-20 03:43:21,9147,4.99,3,Dennis Gilman
William,Satterfield,william.satterfield@sakilacustomer.org,Sanaa,11673,2005-08-17 05:54:15,2005-08-21 08:12:15,8235,2.99,4,William Satterfield
Charles,Kowalski,charles.kowalski@sakilacustomer.org,Sungai Petani,11674,2005-08-17 05:56:27,2005-08-24 08:50:27,8316,6.99,7,Charles Kowalski
Franklin,Troutman,franklin.troutman@sakilacustomer.org,Zaoyang,11675,2005-08-17 05:57:54,2005-08-21 23:57:54,13849,1.99,4,Franklin Troutman
Dale,Ratcliff,dale.ratcliff@sakilacustomer.org,Rustenburg,11677,2005-08-17 06:06:26,2005-08-20 04:35:26,11024,0.99,3,Dale Ratcliff
June,Carroll,june.carroll@sakilacustomer.org,Skikda,11678,2005-08-17 06:07:39,2005-08-21 10:51:39,4791,5.99,4,June Carroll
Theresa,Watson,theresa.watson@sakilacustomer.org,Taguig,11679,2005-08-17 06:08:54,2005-08-21 07:50:54,1958,4.99,4,Theresa Watson
Bessie,Morrison,bessie.morrison@sakilacustomer.org,Syrakusa,11680,2005-08-17 06:12:27,2005-08-23 08:54:27,5993,4.99,6,Bessie Morrison
Lance,Pemberton,lance.pemberton@sakilacustomer.org,Beni-Mellal,11681,2005-08-17 06:13:30,2005-08-26 01:29:30,14613,2.99,9,Lance Pemberton
Jesse,Schilling,jesse.schilling@sakilacustomer.org,Lubumbashi,11682,2005-08-17 06:13:40,2005-08-18 06:11:40,10490,2.99,1,Jesse Schilling
Janice,Ward,janice.ward@sakilacustomer.org,Malmö,11683,2005-08-17 06:15:17,2005-08-26 05:33:17,1813,5.99,9,Janice Ward
Brad,Mccurdy,brad.mccurdy@sakilacustomer.org,Chungho,11684,2005-08-17 06:27:15,2005-08-22 02:11:15,13934,3.99,5,Brad Mccurdy
Alice,Stewart,alice.stewart@sakilacustomer.org,Fontana,11685,2005-08-17 06:39:16,2005-08-22 04:20:16,1413,4.99,5,Alice Stewart
Sean,Douglass,sean.douglass@sakilacustomer.org,Addis Abeba,11686,2005-08-17 06:39:30,2005-08-21 10:19:30,10632,2.99,4,Sean Douglass
Erica,Matthews,erica.matthews@sakilacustomer.org,Pingxiang,11687,2005-08-17 06:39:59,2005-08-23 04:53:59,4596,5.99,6,Erica Matthews
Kathryn,Coleman,kathryn.coleman@sakilacustomer.org,Simferopol,11688,2005-08-17 06:41:58,2005-08-25 04:38:58,2237,5.99,8,Kathryn Coleman
Chad,Carbone,chad.carbone@sakilacustomer.org,Katihar,11689,2005-08-17 06:42:08,2005-08-26 06:09:08,11345,6.99,9,Chad Carbone
Margie,Wade,margie.wade@sakilacustomer.org,Lengshuijiang,11690,2005-08-17 06:44:22,2005-08-24 03:49:22,7234,6.99,7,Margie Wade
Andre,Rapp,andre.rapp@sakilacustomer.org,Coquimbo,11691,2005-08-17 06:51:05,2005-08-24 09:53:05,13879,3.99,7,Andre Rapp
Juan,Fraley,juan.fraley@sakilacustomer.org,Tšeboksary,11692,2005-08-17 06:52:41,2005-08-24 12:17:41,9479,6.99,7,Juan Fraley
Bessie,Morrison,bessie.morrison@sakilacustomer.org,Syrakusa,11693,2005-08-17 06:56:56,2005-08-24 06:20:56,5994,4.99,7,Bessie Morrison
Curtis,Irby,curtis.irby@sakilacustomer.org,Richmond Hill,11694,2005-08-17 06:57:30,2005-08-24 07:52:30,11110,6.99,7,Curtis Irby
Todd,Tan,todd.tan@sakilacustomer.org,Kamjanets-Podilskyi,11695,2005-08-17 07:01:08,2005-08-21 09:21:08,10467,4.99,4,Todd Tan
Arnold,Havens,arnold.havens@sakilacustomer.org,Santa Rosa,11696,2005-08-17 07:01:09,2005-08-21 09:12:09,14070,2.99,4,Arnold Havens
Frank,Waggoner,frank.waggoner@sakilacustomer.org,Jamalpur,11697,2005-08-17 07:09:19,2005-08-19 02:02:19,8901,0.99,2,Frank Waggoner
Jonathan,Scarborough,jonathan.scarborough@sakilacustomer.org,Pachuca De Soto,11698,2005-08-17 07:09:59,2005-08-19 04:31:59,9544,4.99,2,Jonathan Scarborough
Walter,Perryman,walter.perryman@sakilacustomer.org,Xinxiang,11699,2005-08-17 07:11:58,2005-08-26 12:08:58,9177,5.99,9,Walter Perryman
Rita,Graham,rita.graham@sakilacustomer.org,Toulon,11700,2005-08-17 07:12:31,2005-08-18 04:21:31,2816,2.99,1,Rita Graham
Rebecca,Scott,rebecca.scott@sakilacustomer.org,Kurashiki,11701,2005-08-17 07:15:47,2005-08-19 01:44:47,944,4.99,2,Rebecca Scott
Karl,Seal,karl.seal@sakilacustomer.org,Cape Coral,11702,2005-08-17 07:18:56,2005-08-24 06:33:56,14171,4.99,7,Karl Seal
Dianne,Shelton,dianne.shelton@sakilacustomer.org,Tabriz,11703,2005-08-17 07:19:29,2005-08-20 09:35:29,7571,4.99,3,Dianne Shelton
Juanita,Mason,juanita.mason@sakilacustomer.org,Pune,11704,2005-08-17 07:21:22,2005-08-25 06:06:22,3659,7.99,8,Juanita Mason
Ricardo,Meador,ricardo.meador@sakilacustomer.org,Okayama,11705,2005-08-17 07:22:25,2005-08-18 06:42:25,13200,4.99,1,Ricardo Meador
Vincent,Ralston,vincent.ralston@sakilacustomer.org,Allende,11706,2005-08-17 07:23:46,2005-08-18 10:13:46,11206,0.99,1,Vincent Ralston
Virgil,Wofford,virgil.wofford@sakilacustomer.org,José Azueta,11707,2005-08-17 07:24:59,2005-08-24 10:40:59,15581,2.99,7,Virgil Wofford
Andy,Vanhorn,andy.vanhorn@sakilacustomer.org,Huejutla De Reyes,11708,2005-08-17 07:26:47,2005-08-22 04:11:47,15604,2.99,5,Andy Vanhorn
Max,Pitt,max.pitt@sakilacustomer.org,Novi Sad,11710,2005-08-17 07:29:44,2005-08-19 02:06:44,14847,4.99,2,Max Pitt
Gordon,Allard,gordon.allard@sakilacustomer.org,Hodeida,11711,2005-08-17 07:30:55,2005-08-18 09:21:55,12714,2.99,1,Gordon Allard
Tara,Ryan,tara.ryan@sakilacustomer.org,Gorontalo,11712,2005-08-17 07:32:51,2005-08-21 09:18:51,5510,2.99,4,Tara Ryan
Seth,Hannon,seth.hannon@sakilacustomer.org,Al-Manama,11713,2005-08-17 07:34:05,2005-08-25 07:49:05,15814,3.99,8,Seth Hannon
Megan,Palmer,megan.palmer@sakilacustomer.org,Laiwu,11714,2005-08-17 07:34:55,2005-08-18 04:07:55,4128,2.99,1,Megan Palmer
Tom,Milner,tom.milner@sakilacustomer.org,Abu Dhabi,11715,2005-08-17 07:40:55,2005-08-25 11:19:55,12216,4.99,8,Tom Milner
Becky,Miles,becky.miles@sakilacustomer.org,Tambaram,11716,2005-08-17 07:40:55,2005-08-21 05:56:55,7782,4.99,4,Becky Miles
Casey,Mena,casey.mena@sakilacustomer.org,Tokat,11717,2005-08-17 07:44:09,2005-08-20 09:39:09,15182,0.99,3,Casey Mena
Dwight,Lombardi,dwight.lombardi@sakilacustomer.org,Chatsworth,11718,2005-08-17 07:44:42,2005-08-23 03:02:42,14882,4.99,6,Dwight Lombardi
Dennis,Gilman,dennis.gilman@sakilacustomer.org,Paarl,11719,2005-08-17 07:46:05,2005-08-23 08:52:05,9148,5.99,6,Dennis Gilman
Josephine,Gomez,josephine.gomez@sakilacustomer.org,Etawah,11720,2005-08-17 07:46:54,2005-08-26 04:19:54,3267,8.99,9,Josephine Gomez
Catherine,Campbell,catherine.campbell@sakilacustomer.org,Moscow,11721,2005-08-17 07:49:17,2005-08-18 04:08:17,1277,0.99,1,Catherine Campbell
Kevin,Schuler,kevin.schuler@sakilacustomer.org,Birgunj,11722,2005-08-17 07:53:03,2005-08-22 06:56:03,8688,2.99,5,Kevin Schuler
Peter,Menard,peter.menard@sakilacustomer.org,Ede,11723,2005-08-17 07:56:22,2005-08-22 03:49:22,9231,2.99,5,Peter Menard
Gertrude,Castillo,gertrude.castillo@sakilacustomer.org,Nuuk,11724,2005-08-17 08:04:44,2005-08-25 03:25:44,5623,6.99,8,Gertrude Castillo
Janet,Phillips,janet.phillips@sakilacustomer.org,Antofagasta,11725,2005-08-17 08:09:00,2005-08-18 09:50:00,1250,2.99,1,Janet Phillips
Nora,Herrera,nora.herrera@sakilacustomer.org,Salzburg,11726,2005-08-17 08:11:10,2005-08-22 05:45:10,7197,0.99,5,Nora Herrera
Jennifer,Davis,jennifer.davis@sakilacustomer.org,Laredo,11727,2005-08-17 08:12:20,2005-08-19 12:45:20,166,0.99,2,Jennifer Davis
Marcus,Hidalgo,marcus.hidalgo@sakilacustomer.org,Tartu,11728,2005-08-17 08:12:26,2005-08-18 03:26:26,11989,4.99,1,Marcus Hidalgo
Jessie,Banks,jessie.banks@sakilacustomer.org,Stara Zagora,11729,2005-08-17 08:14:41,2005-08-22 02:54:41,5847,2.99,5,Jessie Banks
Lillian,Griffin,lillian.griffin@sakilacustomer.org,Al-Ayn,11730,2005-08-17 08:22:00,2005-08-22 05:43:00,2660,2.99,5,Lillian Griffin
Julie,Sanchez,julie.sanchez@sakilacustomer.org,A Coruña (La Coruña),11731,2005-08-17 08:24:35,2005-08-24 02:54:35,1445,3.99,7,Julie Sanchez
Rhonda,Kennedy,rhonda.kennedy@sakilacustomer.org,Apeldoorn,11732,2005-08-17 08:29:46,2005-08-23 14:21:46,3709,3.99,6,Rhonda Kennedy
Vickie,Brewer,vickie.brewer@sakilacustomer.org,Halle/Saale,11733,2005-08-17 08:31:03,2005-08-21 05:44:03,6778,0.99,4,Vickie Brewer
Jerry,Jordon,jerry.jordon@sakilacustomer.org,Onomichi,11734,2005-08-17 08:34:22,2005-08-25 11:56:22,9117,3.99,8,Jerry Jordon
Tom,Milner,tom.milner@sakilacustomer.org,Abu Dhabi,11735,2005-08-17 08:35:42,2005-08-26 11:04:42,12217,3.99,9,Tom Milner
Javier,Elrod,javier.elrod@sakilacustomer.org,Ndjamna,11736,2005-08-17 08:40:55,2005-08-26 09:03:55,14415,8.99,9,Javier Elrod
Nelson,Christenson,nelson.christenson@sakilacustomer.org,Santiago De Compostela,11737,2005-08-17 08:42:08,2005-08-19 08:14:08,14743,4.99,2,Nelson Christenson
Ryan,Salisbury,ryan.salisbury@sakilacustomer.org,Daugavpils,11738,2005-08-17 08:45:55,2005-08-26 07:09:55,9390,8.99,9,Ryan Salisbury
Shirley,Allen,shirley.allen@sakilacustomer.org,Davao,11740,2005-08-17 08:48:31,2005-08-24 07:47:31,744,6.99,7,Shirley Allen
